corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-fra-ext1	FRA40013	FRA40013	NA	Les nuits du quartier Breda	NA	NA	U	viaf:17228199	1866	1866	NA	1866	NA	NA	fra	50175	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA03102_Ponson	FRA03102	Ponson du Terrail, Pierre Alexis	La résurrection de Rocambole	1829	1871	M	viaf:17228199	1866	1866	NA	NA	Ebooks libres et gratuits	viaf:294264533	fr	173741	NA	heterodiegetic	long	low	T2
ELTeC-fra-ext1	FRA03301_Rattazzi	FRA03301	Rattazzi, Marie [Marie-Lætitia Bonaparte-Wyse]	La Mexicaine	1831	1902	F	viaf:30341384	1866	1866	2012-10-08	1866	Bibliothèque numérique romande (BNR)	NA	fra	56517	NA	heterodiegetic	medium	low	T2
ELTeC-fra-ext1	FRA41178	FRA41178	NA	La résurrection de Rocambole, tome 3: Redemption - La Vengeance de Vasilika	NA	NA	U	viaf:17228199	1866	1866	2009	NA	NA	NA	fra	69104	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40380	FRA40380	NA		NA	NA	U	viaf:31987653	1866	1866	NA	NA	NA	NA	fra	39552	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA41155	FRA41155	NA	Le crime d'Orcival	NA	NA	U	viaf:100177491	1866	1866	2014	1869	NA	NA	fra	116778	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41176	FRA41176	NA	La résurrection de Rocambole, tome 1: Le bagne de Toulon - Antoinette	NA	NA	U	viaf:17228199	1866	1866	NA	NA	NA	NA	fra	79569	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41029	FRA41029	NA	Les esclaves de Paris, tome 2	NA	NA	U	NA	1867	1867	Ebookslibres, 2010.	NA	NA	NA	fra	148380	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40026	FRA40026	NA	Le blocus	NA	NA	U	viaf:31995972	1867	1867	2007	source	NA	NA	fra	67245	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41165	FRA41165	NA	Les trésors du Rajah (Le dernier mot de Rocambole, 4)	NA	NA	U	viaf:17228199	1867	1867	2011	NA	NA	NA	fra	48761	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40379	FRA40379	NA		NA	NA	U	viaf:31987653	1867	1867	NA	NA	NA	NA	fra	40459	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40020	FRA40020	NA	Le petit chose	NA	NA	U	viaf:4928621	1867	1867	2004	source	NA	NA	fra	86121	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41166	FRA41166	NA	Les millions de la Bohémienne (Le dernier mot de Rocambole, 2)	NA	NA	U	viaf:17228199	1867	1867	NA	NA	NA	NA	fra	104180	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40637	FRA40637	NA		NA	NA	U	viaf:17222447	1867	1867	NA	NA	NA	NA	fra	142939	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41167	FRA41167	NA	Un drame dans l'inde (Le dernier mot de Rocambole, 3)	NA	NA	U	viaf:17228199	1867	1867	2010	NA	NA	NA	fra	100802	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41173	FRA41173	NA	Les misères de Londres, tome 2: L'enfant perdu	NA	NA	U	viaf:17228199	1868	1868	NA	NA	NA	NA	fra	69860	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41172	FRA41172	NA	Les misères de Londres, tome 1: Prologue - La nourrisseuse d'enfants	NA	NA	U	viaf:17228199	1868	1868	2007	NA	NA	NA	fra	53587	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41174	FRA41174	NA	Les misères de Londres, tome 3: La cage aux oiseaux	NA	NA	U	viaf:17228199	1868	1868	2007	NA	NA	NA	fra	59706	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40605	FRA40605	NA	Le Cavalier Fortune	NA	NA	U	viaf:17222447	1868	1868	NA	NA	NA	NA	fra	128790	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40012	FRA40012	NA	La fée d'Auteuil	NA	NA	U	viaf:17228199	1868	1868	NA	1868	NA	NA	fra	61344	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40305	FRA40305	NA		NA	NA	U	viaf:9841962	1868	1868	NA	NA	NA	NA	fra	56917	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40632	FRA40632	NA		NA	NA	U	viaf:17222447	1868	1868	NA	NA	NA	NA	fra	127084	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40374	FRA40374	NA		NA	NA	U	viaf:31987653	1868	1868	NA	NA	NA	NA	fra	36654	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA03103_Ponson	FRA03103	Ponson du Terrail, Pierre Alexis	La fée d'Auteuil	1829	1871	M	viaf:17228199	1868	1868	NA	1868	NA	viaf:missing	fra	64938	NA	NA	medium	low	T2
ELTeC-fra-ext1	FRA41028	FRA41028	NA	Les esclaves de Paris, tome 1	NA	NA	U	NA	1868	1868	Ebookslibres, 2010.	NA	NA	NA	fra	146666	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41175	FRA41175	NA	Les misères de Londres, tome 4: Les tribulations de Shoking	NA	NA	U	viaf:17228199	1868	1868	NA	NA	NA	NA	fra	90930	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40041	FRA40041	NA	L'Éducation sentimentale	NA	NA	U	viaf:9846192	1869	1869	NA	source	NA	NA	fra	150492	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40035	FRA40035	Erckmann, Émile	Histoire d'un paysan, 1789-1815, IV	1822	1899	U	viaf:31995972	1869	1869	2009	source	NA	NA	fra	78464	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40032	FRA40032	NA	Histoire d'un paysan, 1789-1815, I	NA	NA	U	viaf:31995972	1869	1869	2009	source	NA	NA	fra	79934	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40612	FRA40612	NA		NA	NA	U	viaf:17222447	1869	1869	NA	NA	NA	NA	fra	76375	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40376	FRA40376	NA		NA	NA	U	viaf:31987653	1869	1869	NA	NA	NA	NA	fra	39366	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA03901_Stolz	FRA03901	Stolz, Madame de [Fanny de Bégon]	La Maison roulante	1820	1898	F	viaf:19850120 wikidata:Q3275360	1869	1869	NA	NA	Bibliothèque électronique du Québec (BEQ)	viaf:309282062	fr	52092	NA	heterodiegetic	medium	low	T2
ELTeC-fra-ext1	FRA40082	FRA40082	NA	Autour de la lune	NA	NA	U	viaf:76323989	1869	1869	2003	source	NA	NA	fra	57710	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40033	FRA40033	NA	Histoire d'un paysan, 1789-1815, II	NA	NA	U	viaf:31995972	1869	1869	2009	source	NA	NA	fra	78096	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40034	FRA40034	Erckmann, Émile	Histoire d'un paysan, 1789-1815, III	1822	1899	U	viaf:31995972	1869	1869	2009	source	NA	NA	fra	89470	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41168	FRA41168	NA	Rocambole en prison	NA	NA	U	viaf:17228199	1869	1869	2011	1910	NA	NA	fra	119745	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40409	FRA40409	NA		NA	NA	U	viaf:49228546	1869	1869	NA	1884	NA	NA	fra	65835	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40631	FRA40631	NA		NA	NA	U	viaf:17222447	1869	1869	NA	NA	NA	NA	fra	90430	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40476	FRA40476	Stolz, Madame de [Fanny de Bégon]	La Maison roulante	1820	1898	U	viaf:79158042	1869	1869	NA	NA	NA	NA	fra	48410	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40300	FRA40300	NA		NA	NA	U	viaf:9841962	1869	1869	NA	NA	NA	NA	fra	72186	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41159	FRA41159	NA	Monsieur Lecoq, 2: L'Honneur du nom	NA	NA	U	NA	1869	1869	NA	NA	NA	NA	fra	162558	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41158	FRA41158	NA	Monsieur Lecoq, 1 : L'enquête	NA	NA	U	viaf:100177491	1869	1869	NA	NA	NA	NA	fra	95792	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41156	FRA41156	NA	La vie infernale, 1 : Pascal et Marguerite	NA	NA	U	viaf:100177491	1870	1870	2013	1881	NA	NA	fra	111134	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41157	FRA41157	NA	La vie infernale, 2 : Lia d'Argelès	NA	NA	U	viaf:100177491	1870	1870	2013	1881	NA	NA	fra	118177	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41164	FRA41164	NA	La corde du pendu (Rocambole), tome 2: L'homme gris	NA	NA	U	viaf:17228199	1870	1870	2011	1910	NA	NA	fra	59745	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41163	FRA41163	NA	La corde du pendu (Rocambole)	NA	NA	U	viaf:17228199	1870	1870	2011	1910	NA	NA	fra	126214	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40095	FRA40095	NA	La fortune des Rougon	NA	NA	U	viaf:32004502	1870	1870	2003	source	NA	NA	fra	120741	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40420	FRA40420	NA		NA	NA	U	viaf:49228546	1870	1870	NA	NA	NA	NA	fra	43347	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA41023	FRA41023	NA	La clique dorée (partie 1)	NA	NA	U	viaf:100177491	1871	1871	2010	NA	NA	NA	fra	78545	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41024	FRA41024	NA	La clique dorée (partie 2)	NA	NA	U	viaf:100177491	1871	1871	2010	NA	NA	NA	fra	86493	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40455	FRA40455	NA		NA	NA	U	viaf:46766944	1871	1871	NA	1890	NA	NA	fra	38791	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40178	FRA40178	NA	Vingt Mille lieues sous les mers	NA	NA	U	viaf:76323989	1871	1871	2008	source	NA	NA	fra	143608	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41026	FRA41026	NA	La dégringolade, tome 2	NA	NA	U	viaf:100177491	1872	1872	Ebookslibres, 2011.	NA	NA	NA	fra	103994	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40485	FRA40485	NA		NA	NA	U	viaf:79158042	1872	1872	NA	NA	NA	NA	fra	45557	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40479	FRA40479	NA		NA	NA	U	viaf:79158042	1872	1872	NA	NA	NA	NA	fra	45825	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA41027	FRA41027	NA	La dégringolade, tome 3	NA	NA	U	viaf:100177491	1872	1872	Ebookslibres, 2011.	NA	NA	NA	fra	81786	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41025	FRA41025	NA	La dégringolade, tome 1	NA	NA	U	viaf:100177491	1872	1872	Ebookslibres, 2010.	NA	NA	NA	fra	94752	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40083	FRA40083	NA	Aventures de trois russes et de trois anglais dans l'Afrique australe	NA	NA	U	viaf:76323989	1872	1872	2006	source	NA	NA	fra	67646	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40092	FRA40092	NA	La curée	NA	NA	U	viaf:32004502	1872	1872	2003	source	NA	NA	fra	108030	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40372	FRA40372	NA		NA	NA	U	viaf:31987653	1872	1872	NA	NA	NA	NA	fra	43256	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40635	FRA40635	NA	Les Compagnons du trésor	NA	NA	U	NA	1872	1872	NA	NA	NA	NA	fra	164508	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40445	FRA40445	NA		NA	NA	U	viaf:46766944	1872	1872	NA	2005	NA	NA	fra	94058	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40023	FRA40023	NA	Les aventures prodigieuses de Tartarin de Tarascon	NA	NA	U	viaf:4928621	1872	1872	2005	source	NA	NA	fra	28045	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40416	FRA40416	NA		NA	NA	U	viaf:49228546	1873	1873	NA	NA	NA	NA	fra	45366	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40375	FRA40375	NA		NA	NA	U	viaf:31987653	1873	1873	NA	NA	NA	NA	fra	42899	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40029	FRA40029	NA	Les deux frères (Les Rantzau)	NA	NA	U	viaf:31995972	1873	1873	2007	source	NA	NA	fra	64876	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40174	FRA40174	NA	Le Pays des fourrures	NA	NA	U	viaf:76323989	1873	1873	2006	source	NA	NA	fra	135914	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40027	FRA40027	NA	Une campagne en Kabylie	NA	NA	U	viaf:31995972	1873	1873	2008	source	NA	NA	fra	22776	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA41152	FRA41152	NA	La corde au cou, 2	NA	NA	U	viaf:100177491	1873	1873	NA	NA	NA	NA	fra	89314	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40061	FRA40061	NA	Le Ventre de Paris	NA	NA	U	viaf:32004502	1873	1873	2010	source	NA	NA	fra	113519	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA41151	FRA41151	NA	La corde au cou	NA	NA	U	viaf:100177491	1873	1873	2009	NA	NA	NA	fra	159745	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40478	FRA40478	NA		NA	NA	U	viaf:79158042	1874	1874	NA	NA	NA	NA	fra	43877	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40348	FRA40348	NA		NA	NA	U	viaf:41872490	1874	1874	NA	NA	NA	NA	fra	35390	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40311	FRA40311	NA	Belle rivière	NA	NA	U	viaf:9841962	1874	1874	NA	NA	NA	NA	fra	129087	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40484	FRA40484	NA		NA	NA	U	viaf:79158042	1874	1874	NA	NA	NA	NA	fra	51701	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40417	FRA40417	NA		NA	NA	U	viaf:49228546	1874	1874	NA	1874	NA	NA	fra	84322	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA01903_Gaboriau	FRA01903	Gaboriau, Émile	L'Argent des autres	1832	1873	M	viaf:100177491	1874	1874	2012	NA	NA	viaf:312338404	fra	173622	NA	NA	long	high	T2
ELTeC-fra-ext1	FRA40412	FRA40412	NA		NA	NA	U	viaf:49228546	1874	1874	NA	1874	NA	NA	fra	67916	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA41021	FRA41021	NA	L'Argent des autres	NA	NA	U	viaf:100177491	1874	1874	2012	NA	NA	NA	fra	165425	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40371	FRA40371	NA		NA	NA	U	viaf:31987653	1874	1874	NA	NA	NA	NA	fra	43332	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40447	FRA40447	NA		NA	NA	U	viaf:46766944	1875	1875	NA	NA	NA	NA	fra	22729	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40017	FRA40017	NA	Jack	NA	NA	U	viaf:author	1875	1875	2008	source	NA	NA	fra	171531	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40104	FRA40104	NA	La faute de l'abbé Mouret	NA	NA	U	viaf:32004502	1875	1875	2003	source	NA	NA	fra	118153	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40088	FRA40088	NA	Le Chancellor	NA	NA	U	viaf:76323989	1875	1875	2004	source	NA	NA	fra	54828	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40169	FRA40169	NA	L'Île mystérieuse	NA	NA	U	viaf:author	1875	1875	2004	source	NA	NA	fra	201275	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40625	FRA40625	NA	La Ville-vampire	NA	NA	U	viaf:17222447	1875	1875	NA	NA	NA	NA	fra	41836	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40370	FRA40370	NA		NA	NA	U	viaf:31987653	1876	1876	NA	NA	NA	NA	fra	42257	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40096	FRA40096	NA	Son excellence Eugène Rougon	NA	NA	U	viaf:32004502	1876	1876	2003	source	NA	NA	fra	132579	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40028	FRA40028	NA	Un chef de chantier à l'isthme de Suez	NA	NA	U	viaf:31995972	1876	1876	2008	source	NA	NA	fra	41440	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40168	FRA40168	NA	Hector Servadac	NA	NA	U	viaf:76323989	1877	1877	2005	source	NA	NA	fra	122924	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40304	FRA40304	NA		NA	NA	U	viaf:9841962	1877	1877	NA	NA	NA	NA	fra	98114	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40303	FRA40303	NA		NA	NA	U	viaf:9841962	1877	1877	NA	NA	NA	NA	fra	101314	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40018	FRA40018	NA	Le Nabab	NA	NA	U	viaf:4928621	1877	1877	2005	source	NA	NA	fra	140061	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40347	FRA40347	NA		NA	NA	U	viaf:41872490	1877	1877	NA	NA	NA	NA	fra	32352	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40308	FRA40308	NA	Le Chasseur de rats	NA	NA	U	viaf:9841962	1877	1877	NA	NA	NA	NA	fra	157443	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40100	FRA40100	NA	L'assommoir	NA	NA	U	viaf:32004502	1877	1877	2003	source	NA	NA	fra	164260	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40014	FRA40014	NA	Hector Servadac	NA	NA	U	viaf:76323989	1877	1877	NA	NA	NA	NA	fra	117697	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40407	FRA40407	NA		NA	NA	U	viaf:49228546	1878	1878	NA	NA	NA	NA	fra	104705	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40377	FRA40377	NA		NA	NA	U	viaf:31987653	1878	1878	NA	NA	NA	NA	fra	54753	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40318	FRA40318	NA		NA	NA	U	viaf:61641578	1878	1878	NA	NA	NA	NA	fra	31128	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40087	FRA40087	NA	Un capitaine de quinze ans	NA	NA	U	viaf:76323989	1878	1878	2008	source	NA	NA	fra	120890	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40099	FRA40099	NA	Une page d'amour	NA	NA	U	viaf:32004502	1878	1878	2003	source	NA	NA	fra	106516	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40482	FRA40482	NA		NA	NA	U	viaf:79158042	1878	1878	NA	NA	NA	NA	fra	45634	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40410	FRA40410	NA		NA	NA	U	viaf:49228546	1878	1878	NA	NA	NA	NA	fra	114534	NA	NA	long	unspecified	T2
ELTeC-fra-ext1	FRA40315	FRA40315	NA		NA	NA	U	viaf:61641578	1879	1879	NA	NA	NA	NA	fra	35542	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA02503_Loti	FRA02503	Loti, Pierre	Aziyadé : Extrait des notes et lettres d'un lieutenant de la marine anglaise	1850	1923	M	viaf:89440078	1879	1879	2003	source	NA	viaf:185695658	fra	53825	NA	NA	medium	high	T2
ELTeC-fra-ext1	FRA40177	FRA40177	NA	Les Tribulations d'un chinois en Chine	NA	NA	U	viaf:76323989	1879	1879	2003	source	NA	NA	fra	59668	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40317	FRA40317	NA		NA	NA	U	viaf:61641578	1879	1879	NA	NA	NA	NA	fra	35646	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40382	FRA40382	NA		NA	NA	U	viaf:41841635	1879	1879	NA	1880	NA	NA	fra	63762	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40320	FRA40320	NA		NA	NA	U	viaf:61641578	1879	1879	NA	NA	NA	NA	fra	37562	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40043	FRA40043	NA	Aziyadé	NA	NA	U	viaf:89440078	1879	1879	2003	source	NA	NA	fra	51968	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40316	FRA40316	NA		NA	NA	U	viaf:61641578	1879	1879	NA	NA	NA	NA	fra	35743	NA	NA	short	unspecified	T2
ELTeC-fra-ext1	FRA40638	FRA40638	NA		NA	NA	U	viaf:41841635	1879	1879	NA	NA	NA	NA	fra	66134	NA	NA	medium	unspecified	T2
ELTeC-fra-ext1	FRA40368	FRA40368	NA		NA	NA	U	viaf:31987653	1880	1880	NA	NA	NA	NA	fra	36480	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40346	FRA40346	NA		NA	NA	U	viaf:41872490	1880	1880	NA	NA	NA	NA	fra	48108	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40051	FRA40051	NA	Le roman d'un Spahi	NA	NA	U	viaf:89440078	1881	1881	2003	source	NA	NA	fra	48394	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40481	FRA40481	NA		NA	NA	U	viaf:79158042	1881	1881	NA	NA	NA	NA	fra	49413	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40477	FRA40477	NA		NA	NA	U	viaf:79158042	1881	1881	NA	NA	NA	NA	fra	38731	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40301	FRA40301	NA	Les Bandits d'Arizona	NA	NA	U	viaf:9841962	1881	1881	NA	NA	NA	NA	fra	66933	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40039	FRA40039	NA	Bouvard et Pécuchet	NA	NA	U	viaf:9846192	1881	1881	2010	source	NA	NA	fra	85799	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40613	FRA40613	NA	Une Histoire de revenants	NA	NA	U	viaf:17222447	1881	1881	NA	NA	NA	NA	fra	45906	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40413	FRA40413	NA		NA	NA	U	viaf:49228546	1881	1881	NA	NA	NA	NA	fra	78086	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA41150	FRA41150	NA	Les amours d'une empoisonneuse	NA	NA	U	viaf:100177491	1881	1881	2011	1888	NA	NA	fra	56654	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA41005	FRA41005	NA	Le crime de l'omnibus	NA	NA	U	viaf:19720225	1881	1881	2006	NA	NA	NA	fra	89771	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40019	FRA40019	NA	Numa Roumestan	NA	NA	U	viaf:4928621	1881	1881	2005	source	NA	NA	fra	82839	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40614	FRA40614	NA	L'Homme sans bras	NA	NA	U	viaf:17222447	1881	1881	NA	NA	NA	NA	fra	45448	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA00903_Daudet	FRA00903	Daudet, Alphonse	Numa Roumestan : Mœurs Parisiennes	1840	1897	M	viaf:4928621	1881	1881	2005	NA	Ebooks libres et gratuits	viaf:287900644	fr	85708	NA	heterodiegetic	medium	low	T3
ELTeC-fra-ext1	FRA40648	FRA40648	NA		NA	NA	U	viaf:4925052	1881	1881	NA	NA	NA	NA	fra	55600	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA00303_Aimard	FRA00303	Aimard, Gustave	Les Bandits de l'Arizona	1818	1883	M	viaf:9841962	1881	1881	NA	NA	NA	viaf:307977755	fra	72134	NA	NA	medium	low	T3
ELTeC-fra-ext1	FRA40350	FRA40350	NA		NA	NA	U	viaf:41872490	1881	1881	NA	NA	NA	NA	fra	59461	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40367	FRA40367	NA		NA	NA	U	viaf:31987653	1882	1882	NA	NA	NA	NA	fra	42016	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40046	FRA40046	NA	Le mariage de Loti	NA	NA	U	viaf:89440078	1882	1882	2003	source	NA	NA	fra	47819	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40016	FRA40016	NA	L'évangeliste	NA	NA	U	viaf:4928621	1882	1882	2006	source	NA	NA	fra	67736	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40101	FRA40101	NA	Pot-bouille	NA	NA	U	viaf:32004502	1882	1882	2003	source	NA	NA	fra	141012	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40006	FRA40006	NA	Une histoire sans nom	NA	NA	U	viaf:49221211	1882	1882	NA	NA	NA	NA	fra	37723	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40349	FRA40349	NA		NA	NA	U	viaf:41872490	1882	1882	NA	1887	NA	NA	fra	41970	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40097	FRA40097	NA	Le Capitaine Burle	NA	NA	U	viaf:32004502	1883	1883	2008	source	NA	NA	fra	62672	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40047	FRA40047	NA	Mon frère Yves	NA	NA	U	viaf:89440078	1883	1883	2008	source	NA	NA	fra	71698	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40171	FRA40171	NA	Kéraban-Le-Têtu	NA	NA	U	viaf:76323989	1883	1883	2003	source	NA	NA	fra	111889	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40403	FRA40403	NA		NA	NA	U	viaf:89440078	1883	1883	NA	1883	NA	NA	fra	69604	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40056	FRA40056	NA	Une Vie	NA	NA	U	viaf:29537765	1883	1883	NA	source	NA	NA	fra	75745	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40426	FRA40426	NA		NA	NA	U	viaf:100204602	1883	1883	NA	NA	NA	NA	fra	56786	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40734	FRA40734	NA	Monsieur Vénus	NA	NA	U	viaf:44304153	1884	1884	2011	1889	NA	NA	fra	41745	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40022	FRA40022	NA	Sapho	NA	NA	U	viaf:author	1884	1884	2004	source	NA	NA	fra	58448	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40640	FRA40640	NA		NA	NA	U	viaf:41841635	1884	1884	NA	NA	NA	NA	fra	63985	NA	NA	medium	unspecified	T3
